89,1.2426,3.8595,10.994
90,1.4724,3.5027,10.305
91,0.39744,2.1548,7.9799
92,-2.5905,0.15083,6.924
93,-3.9145,-2.3056,8.4683
94,-1.5682,-2.0063,12.323
95,3.8618,1.1636,16.348
96,7.3023,3.395,13.405
97,5.5306,3.4022,6.3829
98,0.27533,3.5721,2.3128
99,-3.2465,3.1316,1.9297
100,-3.3208,2.4804,4.7477
101,0.27533,3.383,9.5505
102,1.9896,4.64,10.101
103,0.14605,3.8858,9.6654
104,-3.1771,2.2649,9.3541
105,-5.8275,1.7166,8.2839
106,-7.3454,1.6544,8.1211
107,-6.7947,1.6065,9.1243
108,-4.6256,1.9297,9.0261
109,-1.9776,2.8898,9.1387
110,-0.083797,4.7908,11.346
111,2.375,7.2688,13.982
112,2.5953,8.0206,14.631
113,-2.0782,5.636,12.414
114,-6.9145,3.5219,10.613
115,-11.111,2.8228,11.15
116,-9.4882,3.0263,11.598
117,-6.1818,3.7326,12.637
118,-3.9337,3.6966,11.04
119,-2.9185,2.8874,8.3725
120,-2.5355,2.3966,5.3247
121,-4.0725,2.8347,4.956
122,-6.0813,2.6839,9.9407
123,-6.3135,0.15083,12.692
124,-3.6631,-0.47405,11.028
125,-2.4565,1.0894,5.7389
126,-0.36392,1.4413,7.6016
127,0.95529,2.557,10.242
128,2.3224,3.1795,10.779
129,2.739,2.3535,8.983
130,2.8419,2.8036,6.1028
131,3.2872,2.7054,5.8179
132,2.0614,2.1931,7.4316
133,1.5419,1.9728,8.8921
134,2.6504,3.1627,7.8913
135,4.1085,4.2066,5.6623
136,4.1899,4.3048,6.8426
137,3.6583,3.7206,7.5058
138,3.7828,1.3982,9.2727
139,2.9688,0.34716,9.8785
140,3.7086,1.233,9.3613
141,4.5131,1.0104,7.1299
142,2.7102,-0.021548,5.3846
143,-0.54588,-0.02873,3.9576
144,-2.8778,0.004788,3.8714
145,-1.4126,0.65841,4.458
146,2.0111,1.2809,5.3702
147,2.2601,0.28252,7.9464
148,1.4724,-0.58658,13.077
149,1.731,-0.047884,16.199
150,2.0231,2.1404,14.818
151,2.8587,3.7876,10.688
152,1.6089,4.4245,9.7324
153,-0.014365,3.9456,10.915
154,-1.2761,2.9185,12.696
155,-1.9154,3.0071,13.056
156,-1.1564,3.1508,12.613
157,-2.217,2.1739,12.56
158,-4.3096,0.71347,13.994
159,-4.446,0.53151,14.696
160,-3.0406,1.5658,13.044
161,-2.1213,3.9768,10.918
162,-1.3431,5.1451,8.6886
163,-1.4198,3.213,13.101
164,-3.1436,0.45011,19.879
165,-4.2569,-0.33758,20.868
166,-2.4253,0.33998,16.937
167,-0.14365,1.6999,11.997
168,0.42377,1.9968,8.4683
169,0.067038,1.5275,7.4053
170,0.22027,1.0965,7.4867
171,1.2019,1.1301,7.3957
172,2.2098,1.1229,6.8929
173,2.3583,0.96486,5.7988
174,1.4174,-0.37589,6.4189
175,1.8603,-1.8364,6.541
176,4.0199,-2.0351,5.3175
177,5.1284,-1.561,3.9768
178,3.565,-1.312,2.2458
179,1.3264,-0.96008,1.0008
180,1.3623,-0.40462,3.8355
181,5.387,1.324,10.508
182,6.5122,2.9712,14.332
183,5.1212,2.5379,12.507
184,3.7804,1.8603,12.043
185,3.1053,1.5251,12.85
186,2.3272,1.8316,12.986
187,2.6073,2.2577,11.825
188,3.383,2.2146,11.621
189,3.9361,1.8052,11.222
190,4.6519,2.047,10.834
191,4.0031,2.7869,8.5952
192,3.2872,3.2441,6.5984
193,2.8347,3.5123,6.3662
194,1.9369,3.1125,6.4093
195,1.6688,2.5546,6.1124
196,1.3719,1.81,6.6942
197,0.75417,1.0415,7.3909
198,-0.33519,0.52433,9.4523
199,-0.97683,0.21548,11.365
200,-1.9058,0.02873,12.033
201,-2.1213,0.92177,11.806
202,-1.6999,1.755,12.062
203,-2.4804,1.822,14.372
204,-3.2705,2.8108,15.048
205,-2.7629,4.0031,11.624
206,0.15083,3.6966,10.774
207,1.6879,1.415,17.231
208,2.2098,0.26097,19.846
209,2.5235,0.79248,16.099
210,2.0518,2.6336,10.432
211,2.7318,3.2202,5.7269
212,3.1316,3.1388,4.9368
213,2.1524,1.7933,10.302
214,2.2601,0.65841,14.368
215,4.0318,0.96008,13.123
216,4.2521,1.2115,8.9304
217,2.6504,1.1205,5.7988
218,1.2881,0.13886,4.5538
219,0.46687,-0.77333,5.3774
220,2.3176,-0.7853,6.6415
221,4.391,-0.1221,6.28
222,6.2297,0.79487,5.8107
223,6.5242,-0.19393,4.1348
224,3.4237,-0.47884,4.9345
225,0.52194,-0.059855,5.9041
226,1.7358,1.1827,4.8985
227,3.7086,2.3439,6.2513
228,4.4317,1.9369,7.0844
229,4.0654,1.2186,8.6359
230,4.6017,0.65122,11.801
231,5.7365,0.73741,13.733
232,6.1914,0.86191,12.119
233,5.4229,0.71587,11.035
234,3.723,1.0127,11.394
235,2.8347,1.4988,9.6415
236,2.4588,2.3224,7.4531
237,2.2673,2.9521,6.6008
238,2.2601,2.7414,7.0605
239,3.0813,2.7366,8.7987
240,4.5825,3.565,8.7867
241,5.2625,4.0558,7.1826
242,5.5593,4.5083,7.6088
243,4.7333,4.6567,10.47
244,2.1261,3.4644,14.981
245,-0.18196,3.0071,17.121
246,-0.8667,3.9983,13.992
247,-0.70629,6.3925,9.8378
248,-0.73981,6.9623,8.7987
249,-1.1253,5.9161,11.193
250,-1.6281,3.9672,13.127
251,-2.217,0.61052,18.198
252,-1.3144,-0.92656,20.748
253,1.3479,-0.19393,17.459
254,5.636,0.65122,8.9926
255,7.6447,0.86909,2.806
256,7.1706,0.68474,1.6424
257,5.1978,-0.37589,6.4667
258,4.4556,-0.30646,11.581
259,5.1092,1.1492,12.842
260,5.351,1.9728,8.5521
261,4.8291,2.5786,3.3591
262,1.5395,-0.086191,4.2042
263,-0.11971,0.73981,5.9041
264,5.4372,4.4269,7.082
265,7.3885,5.4731,10.285
266,5.272,2.7964,8.9447
267,3.2465,0.62967,9.6295
268,1.7047,0.9074,11.059
269,2.9999,3.3279,9.3446
270,5.0278,4.3024,7.1371
271,6.1339,3.8427,9.5577
272,3.4572,1.9106,10.561
273,1.415,2.2386,9.5529
274,2.2601,3.6871,7.7644
275,4.4508,5.0326,4.5011
276,4.889,4.2904,4.1085
277,3.1412,2.4062,5.8227
278,0.8667,1.6879,8.5377
279,0.73981,2.3008,7.4699
280,0.86431,3.1508,5.5689
281,0.76375,3.3016,5.4372
282,1.3168,2.9999,7.9655
283,0.2466,2.2841,11.088
284,-0.40223,2.6624,8.5952
285,1.0654,3.814,7.1994
286,2.3367,4.549,8.3629
287,1.3934,3.5626,11.557
288,0.34237,2.4014,14.528
289,0.7015,3.3351,15.067
290,1.913,4.0606,12.273
291,0.75178,4.9105,8.2576
292,-0.21308,2.9137,10.805
293,-1.063,1.9393,14.229
294,-1.3719,1.4389,12.641
295,0.2873,1.8747,10.017
296,1.5562,2.49,9.4691
297,-0.12689,1.8555,8.6143
298,-0.68235,1.8675,7.1946
299,-0.059855,2.2649,5.9113
300,0.24421,2.4205,6.6535
301,0.50278,2.3032,8.9136
302,0.42138,2.059,10.23
303,0.35674,1.9776,9.3015
304,0.38068,2.1404,7.4891
305,0.67995,2.4565,6.8187
306,1.1468,2.9904,6.359
307,0.76136,2.9401,6.5362
308,1.0965,2.6073,8.0421
309,2.0877,2.66,8.6694
310,2.6959,2.636,8.1882
311,3.371,1.731,10.736
312,3.8666,0.69911,15.146
313,4.9608,1.0846,14.866
314,5.5282,1.6376,8.1211
315,4.9153,1.664,4.2832
316,4.1108,0.27533,6.2465
317,2.9808,-1.1229,10.135
318,3.2681,-1.3503,11.873
319,4.2736,-0.27773,10.348
320,4.8914,0.77333,8.5449
321,4.3239,0.90501,8.4755
322,2.5331,1.0008,10.058
323,1.8842,1.5131,9.584
324,2.2362,2.66,8.1547
325,2.5714,3.2394,7.75
326,0.4549,2.6025,9.4403
327,-1.4198,1.9824,9.6869
328,-1.7573,2.1332,9.1363
329,-1.8675,2.217,9.0501
330,-1.3623,2.5402,10.379
331,-1.5299,2.624,10.946
332,-2.8252,1.8052,11.519
333,-3.3854,0.99359,13.838
334,-2.8036,0.84515,16.173
335,-0.70868,1.6783,14.684
336,0.2083,2.794,12.577
337,-0.09098,3.292,10.269
338,-1.5993,3.5338,9.2416
339,-2.4541,3.2824,10.159
340,-0.7015,2.2458,9.5912
341,1.3001,1.7095,13.858
342,1.4581,0.75896,14.65
343,1.3001,0.70868,11.641
344,1.6616,1.0918,8.8538
345,1.6592,1.2593,9.8497
346,0.33998,0.25139,12.694
347,-0.055067,0.009577,11.918
348,1.1923,0.94332,8.8969
349,3.6703,2.1572,6.948
350,3.3591,2.2218,7.1874
351,2.1308,1.2809,11.04
352,1.2067,0.2466,12.107
353,0.60813,0.47645,10.082
354,1.3767,1.0056,7.9751
355,2.5474,0.89064,7.6662
356,3.3471,0.67756,8.6886
357,2.8826,0.79727,9.5098
358,2.988,1.7119,7.7835
359,3.0358,2.6624,3.553
360,2.9449,3.0239,0.36871
361,1.8794,1.9944,2.4277
362,0.30885,0.75896,6.62
363,0.48363,0.80206,8.8298
364,1.992,1.2139,8.8394
365,2.7438,1.2067,8.9136
366,1.7837,0.55546,9.3853
367,1.2593,0.73263,9.1051
368,1.9824,1.6257,7.1275
369,2.2529,2.3296,6.9983
370,2.1189,2.4588,9.6103
371,0.18675,1.8052,12.524
372,-1.0941,1.9513,11.813
373,-0.79727,3.1819,9.0788
374,-1.0295,3.7757,8.9615
375,-2.1763,2.988,11.284
376,-4.798,1.3791,15.826
377,-5.3582,0.23942,18.05
378,-2.9592,1.4485,15.984
379,-2.8802,1.7334,13.879
380,-4.5155,1.4269,14.626
381,-2.7629,2.4565,12.206
382,-1.6879,3.201,9.3446
383,-1.2929,3.3615,9.1195
384,-0.62967,2.8276,9.9503
385,-1.2282,1.8771,10.812
386,-0.81403,1.8459,11.882
387,1.4485,2.9449,10.879
388,3.0742,3.1436,11.236
389,1.6328,2.2194,10.834
390,-0.35195,1.2785,10.578
391,-1.3144,0.65601,10.683
392,-0.76614,0.577,8.7795
393,0.37589,1.1085,5.3223
394,1.0487,1.6281,3.5386
395,0.58658,1.6831,4.6639
396,0.33279,1.4629,7.0677
397,1.2857,1.6305,8.4994
398,2.3343,1.9752,7.0677
399,2.1859,1.9321,6.4284
400,1.4413,1.415,8.6694
401,0.84994,0.85712,11.174
402,0.77812,1.2474,11.703
403,2.0375,2.9329,9.7205
404,3.2394,3.6655,9.3254
405,2.4493,2.7174,9.9383
406,2.2098,2.0303,12.055
407,1.506,2.1045,12.876
408,1.2593,2.5043,9.8617
409,0.96486,2.5977,6.7828
410,0.61052,1.9824,7.3215
411,0.14126,1.5586,9.0166
412,-0.56743,1.233,9.1889
413,-0.7015,1.2737,7.2712
414,0.54348,1.7214,7.355
415,0.76854,1.7717,7.5872
416,-1.1109,1.9082,9.5122
417,-1.4988,1.6688,7.2664
418,-0.49081,2.4253,7.6495
419,0.51475,3.043,8.8322
420,1.6448,3.8666,9.4164
421,2.0806,3.8786,9.7372
422,-0.10774,3.383,10.551
423,-1.4126,3.067,10.93
424,-0.94332,3.8427,10.348
425,-0.83797,4.2329,9.6822
426,-3.5195,4.0462,9.1339
427,-3.8595,2.7964,9.0812
428,-2.6264,2.5426,11.693
429,-2.2003,2.4612,13.774
430,-2.0494,1.9944,12.986
431,-1.3719,1.9944,12.438
432,-0.55306,2.2434,11.521
433,0.52912,2.3391,9.6582
434,2.8706,2.7174,8.1594
435,3.1364,3.0789,7.762
436,-0.19154,1.9944,8.7197
437,-2.0111,1.0295,9.3637
438,-2.1069,1.1253,8.6335
439,-0.26815,2.1883,7.7644
440,0.64883,2.6815,6.5242
441,-0.04549,2.4876,5.8514
442,-1.8962,1.743,7.2832
443,-1.7502,1.1133,9.4403
444,0.35195,1.9992,9.7372
445,1.2953,2.387,7.6686
446,0.43574,1.5107,7.3765
447,-1.4126,0.45969,8.9567
448,-1.755,0.48842,10.429
449,1.1061,1.1181,8.5569
450,3.7709,1.7262,9.8569
451,3.5865,2.1452,12.036
452,2.0806,1.2641,12.953
453,0.52194,0.85234,12.002
454,0.16281,0.87867,10.362
455,1.0247,1.1803,8.9184
456,1.1971,1.3455,7.8865
457,0.7853,1.4437,7.9823
458,0.07422,1.6664,8.4922
459,0.004788,1.8124,7.7117
460,0.94571,2.2146,6.5721
461,1.6113,2.3822,7.1084
462,2.0877,2.3798,9.3063
463,1.7693,2.1237,11.145
464,-0.14844,1.8411,10.743
465,-1.0104,1.8723,9.8138
466,-0.38307,2.4972,9.9862
467,0.53391,3.2824,10.288
468,-0.19393,2.4205,11.787
469,-1.9513,1.5538,13.98
470,-3.6033,1.4365,14.602
471,-3.8858,2.1668,13.257
472,-2.2697,2.2817,12.151
473,-1.2929,1.2474,14.602
474,-2.1668,0.11013,16.903
475,-3.2298,-0.73981,16.108
476,-2.6336,-0.67995,13.513
477,-1.2474,0.14365,11.088
478,-0.16759,0.99599,8.8562
479,0.15083,1.1349,6.8259
480,-0.42856,0.25618,6.9408
481,-0.56982,1.0032,7.7117
482,-1.1995,1.1756,8.0254
483,-0.081403,0.50039,8.0062
484,-0.9074,0.66559,6.7301
485,-1.0894,1.0774,4.8195
486,-0.19872,1.7789,4.0582
487,0.87867,1.968,4.4604
488,1.8699,1.7142,6.28
489,1.8555,1.1205,8.9399
490,1.0127,0.50039,12.009
491,0.36392,0,12.548
492,-0.18675,-0.055067,11.152
493,-0.47166,0.34955,9.7779
494,0.2873,0.71108,9.5624
495,1.7621,0.96247,10.281
496,2.4229,0.60094,10.791
497,0.56503,-0.055067,10.369
498,-1.8172,0.021548,9.2033
499,-2.2936,0.6608,8.8466
500,-0.66319,1.6568,8.9735
501,0.67038,2.2338,10.482
502,0.66319,2.1308,11.813
503,-0.26815,2.0806,11.717
504,-0.77333,2.0207,9.6007
505,-0.72305,2.1332,7.9248
506,-0.083797,2.5211,7.2664
507,0.15802,2.873,6.7876
508,-0.098162,2.4684,7.2377
509,-0.7446,1.8268,7.9296
510,-1.5945,1.4629,8.6096
511,-1.9441,1.2929,9.0597
512,-2.1213,1.5969,9.6606
513,-2.2051,1.7573,10.858
514,-2.1332,1.2881,11.574
515,-2.3703,1.5299,12.517
516,-2.3391,2.2673,11.985
517,-2.5139,3.1532,10.52
518,-3.3184,3.7517,10.262
519,-4.0797,3.7182,10.166
520,-3.9672,2.9856,9.335
521,-3.1532,2.4397,10.805
522,-2.0303,2.0782,13.676
523,-0.98162,1.8052,14.497
524,-0.577,1.7645,12.684
525,-0.23942,1.9489,9.8881
526,0.92895,2.2793,8.7771
527,1.4365,2.332,9.074
528,0.72066,1.7573,9.845
529,0.63925,1.9585,9.9982
530,1.3264,3.1556,7.8817
531,2.3774,3.1963,5.4372
532,2.0973,3.0071,4.8914
533,0.86191,1.8507,6.9719
534,-0.16759,0.59376,9.3757
535,0.27054,1.0798,10.283
536,1.2809,1.81,8.5665
537,1.3312,1.731,7.4316
538,0.55067,1.0367,8.5449
539,-0.15562,0.72066,9.7731
540,-0.25378,1.0606,10.312
541,0.6201,1.9154,9.6223
542,1.4916,2.6743,9.2847
543,1.3551,2.8515,8.7604
544,0.7039,2.4134,8.1475
545,-0.70629,1.1923,8.4922
546,-0.61052,1.7526,10.271
547,0.70868,2.3272,12.412
548,1.0511,2.6193,11.966
549,0.002394,2.3822,9.3541
550,-0.44053,2.1548,7.5753
551,-0.22745,1.8579,7.7716
552,0.42856,2.6288,7.9583
553,1.3599,3.158,6.7947
554,0.25139,3.1723,4.7645
555,-1.2067,2.8084,4.9464
556,-1.7214,2.7438,7.0246
557,-2.1332,2.8587,9.3134
558,-2.3679,3.4644,10.068
559,-2.5929,3.7804,10.317
560,-4.3479,3.3974,11.677
561,-5.7293,2.569,12.989
562,-5.5929,2.138,16.482
563,-3.5674,2.7198,16.769
564,-1.3862,2.5738,12.752
565,-1.2665,2.9904,9.1961
566,-2.5259,2.332,9.2225
567,-1.8076,1.7071,11.241
568,-0.43096,1.0104,12.692
569,0.71587,1.166,10.831
570,1.6712,0.9481,7.671
571,1.64,-0.2059,9.3063
572,0.73981,-0.60573,11.648
573,-0.1221,-0.62249,10.63
574,-0.34716,-0.34237,7.2903
575,0.23703,1.0247,5.5234
576,0.40223,2.5929,4.604
577,0.45969,2.9688,4.0294
578,-0.22984,2.4158,5.4109
579,-0.96486,1.992,7.4603
580,-0.16041,2.1524,10.199
581,1.0295,1.7526,12.131
582,1.8076,1.5538,12.649
583,1.4485,1.7023,12.06
584,0.51954,2.3343,11.1
585,0.43096,2.1548,10.084
586,0.54109,0.826,10.293
587,0.72784,-0.16041,11.035
588,0.2897,-0.39744,11.672
589,-0.067038,-0.088585,10.827
590,0.42377,-0.033519,8.1547
591,1.0319,0.16281,7.4436
592,1.0558,0.17957,9.0214
593,0.60334,0.55067,9.9551
594,0.45729,1.2019,8.6287
595,0.86909,1.9369,6.4596
596,1.2115,2.4588,4.5921
597,0.75896,2.581,4.9871
598,-0.047884,2.3679,7.185
599,-0.69671,2.1691,8.2408
600,-0.83318,2.2075,8.4443
601,-0.40941,2.557,10.022
602,-1.4461,2.217,12.431
603,-2.9425,1.2306,14.487
604,-4.1707,0.26336,16.635
605,-4.1851,0.64643,16.522
606,-3.0071,1.8914,13.235
607,-2.241,3.2226,10.597
608,-1.4437,2.4708,9.6989
609,-0.36871,0.76614,12.005
610,-1.0654,-0.18914,14.913
611,-2.1524,-0.58418,14.071
612,-1.7214,-0.47405,11.554
613,-0.15083,0.098162,9.3446
614,1.4461,0.77572,9.0453
615,2.3631,0.90022,9.8569
616,2.3008,0.62728,9.4332
617,1.7813,0.5387,7.1347
618,1.9441,1.1756,4.2018
619,1.3527,2.2194,2.5331
620,0.38068,2.2003,3.5051
621,-0.65122,1.3791,5.8131
622,-0.80685,1.2378,9.6031
623,-0.083797,1.8747,12.115
624,-0.035913,2.0111,11.904
625,0.13168,2.1021,11.777
626,0.59137,2.0423,12.239
627,1.2665,1.3815,12.507
628,1.8699,1.0846,12.953
629,1.5107,1.9848,11.815
630,1.2019,3.1244,9.8234
631,1.798,1.9944,6.5314
632,3.1747,0.6177,6.9528
633,3.3591,0.011971,11.538
634,1.1205,-0.249,13.384
635,-0.11732,0.47645,9.4882
636,-0.038307,1.0606,5.8442
637,0.826,1.2426,5.5952
638,1.47,1.4126,8.0469
639,1.233,1.7071,9.0214
640,0.62967,1.7813,6.8043
641,0.50278,2.3032,5.7844
642,1.0008,2.6624,7.0581
643,0.63686,2.7054,8.3342
644,0.026336,2.7366,8.1882
645,-0.2083,3.1915,7.1587
646,0.66319,3.5793,6.9671
647,1.1492,3.6081,8.7484
648,1.0151,3.2346,10.637
649,0.15083,2.5211,11.997
650,-0.16041,1.8387,13.616
651,0.057461,2.047,14.629
652,0.40223,2.3846,14.42
653,-0.2083,3.3519,12.929
654,-0.43096,2.9808,10.92
655,0.20111,1.6975,10.932
656,-0.22984,1.5251,10.913
657,-0.95289,1.0534,8.983
658,-1.0654,0.95768,7.9057
659,-0.24421,1.166,8.9902
660,0.73981,1.154,9.8521
661,0.73741,0.68714,9.4044
662,-0.16041,0.4956,8.7221
663,-0.83797,0.5794,8.8346
664,-0.63446,0.97205,8.4707
665,0.009577,1.5155,7.288
666,0.91458,2.1596,6.3997
667,1.1492,2.7677,6.0717
668,0.91219,2.5091,6.4165
669,0.6201,1.9249,8.2911
670,0.89783,1.1181,10.942
671,1.8842,1.1229,13.053
672,2.0566,1.0846,12.804
673,1.9561,0.87388,11.751
674,2.2146,0.92416,10.886
675,1.9058,1.4916,9.6007
676,1.3551,1.4198,7.5753
677,1.5323,0.82361,7.5106
678,2.2003,-0.12689,9.2656
679,2.0016,-0.35195,11.65
680,1.3575,-0.086191,11.937
681,1.1636,0.56982,9.6391
682,1.6544,0.84755,6.5936
683,1.6448,1.1013,6.4236
684,1.5323,1.3312,9.0716
685,1.0798,1.4509,10.652
686,0.70868,1.7669,9.7372
687,0.5387,2.0423,8.6263
688,0.14605,2.2075,8.1235
689,-0.13886,2.0375,8.0756
690,0.079009,1.8435,8.8131
691,0.38068,1.9321,9.9072
692,0.30885,2.059,10.575
693,-0.1652,2.0758,10.161
694,-0.41898,1.9297,10.307
695,-0.19632,1.8028,11.255
696,0.1245,1.8675,12.775
697,0.083797,1.7621,12.886
698,-0.32801,2.3224,11.526
699,-0.42617,2.9233,10.376
700,0.14126,1.8747,9.7133
701,0.76375,1.0056,12.531
702,0.37828,0.009577,15.232
703,0.23942,-0.94092,14.217
704,1.0822,-0.3735,11.48
705,2.7773,0.72544,9.9383
706,3.5314,1.0511,9.3494
707,2.2913,0.59137,8.7077
708,0.46926,-0.011971,7.7692
709,-0.32082,0.031125,6.7756
710,-0.059855,0.49081,5.8849
711,0.78051,1.0965,5.2816
712,0.88585,1.4772,4.8339
713,1.3958,1.3886,5.9017
714,1.5921,1.1349,7.5537
715,1.5993,0.68714,9.1889
716,1.7837,0.74699,10.886
717,1.5778,0.82121,11.169
718,1.4102,0.52433,10.506
719,1.5131,0.68235,10.621
720,1.0511,1.4748,10.721
721,0.71347,1.9106,9.6798
722,1.9704,0.52672,10.125
723,2.9664,-0.13647,13.736
724,2.636,-0.48842,15.402
725,1.3934,0.043096,11.114
726,1.4174,0.079009,6.8498
727,2.4325,-0.026336,5.6623
728,2.6887,0.16759,9.3254
729,1.0582,-0.043096,11.413
730,-1.0582,0.22027,9.1099
731,-1.755,0.92895,5.8012
732,-1.087,1.9872,4.4556
733,0.19393,2.7485,5.4708
734,1.3264,2.9592,7.7021
735,1.3479,2.9784,8.9807
736,0.46208,2.6001,9.7659
737,-0.15562,2.5642,9.584
738,0.17238,2.8539,10.053
739,0.069432,3.1987,11.485
740,-0.17957,2.8946,12.993
741,0.062249,2.2649,14.217
742,0.15083,2.1021,14.614
743,-0.19872,2.5738,13.781
744,-0.60813,2.5019,10.829
745,0.51475,0.72066,11.339
746,0.93853,-0.1221,14.559
747,0.18675,-1.1779,14.188
748,0.18914,-1.6568,11.368
749,1.7669,-0.80445,8.6
750,3.3854,0.45969,8.1283
751,3.632,1.0008,8.6263
752,1.7885,0.84755,8.7197
753,-0.14844,0.49799,8.2887
754,-0.95768,0.53151,6.9168
755,-0.43814,1.2163,6.4715
756,0.56503,2.1979,6.8761
757,1.5203,2.6073,7.1826
758,1.8148,2.3535,7.2472
759,0.94092,1.6975,8.2025
760,0.71826,0.78051,9.7755
761,0.59376,0.59616,11.382
762,0.9912,0.29449,12.845
763,1.6664,0.22027,12.119
764,1.9417,0.79009,10.544
765,1.4126,1.4629,9.0597
766,1.2498,2.6408,8.509
767,3.2106,2.7102,9.5457
768,4.6711,2.241,10.089
769,4.6974,0.95289,10.175
770,2.8204,0.54827,9.5864
771,1.0894,1.0415,8.6263
772,0.25618,1.0415,8.2337
773,0.15323,0.88585,9.0166
774,-0.038307,1.5443,9.7588
775,0.052672,2.4636,9.4595
776,0.30646,3.2202,8.4515
777,0.098162,3.6176,7.4388
778,-0.3735,3.4476,7.1204
779,-0.81642,3.0789,6.6966
780,-1.0606,2.5786,7.4077
781,-0.47405,2.217,9.153
782,0.62249,2.4756,10.412
783,0.58179,2.9784,9.4954
784,-0.63446,2.8635,8.1714
785,-0.90501,1.889,9.6151
786,-0.66798,1.5419,12.732
787,-0.40701,0.90501,14.705
788,-0.96486,1.3216,14.435
789,-1.1756,2.739,11.325
790,-0.73741,2.9688,9.9551
791,-0.24421,2.6264,9.5026
792,-0.009577,2.0135,9.2153
793,0.29449,1.0343,10.506
794,1.0654,1.0846,12.991
795,1.1277,1.8268,11.832
796,0.83797,2.1476,8.4084
797,-0.02873,2.0734,6.1627
798,-0.95768,1.8268,6.2944
799,-0.60334,1.6712,8.0062
800,0.67995,2.2841,9.572
801,1.0295,2.3415,8.9687
802,1.1109,1.9824,7.4364
803,1.4557,2.2146,7.2233
804,2.4205,2.083,7.999
805,2.9999,2.0423,8.9064
806,2.8467,1.7765,9.3015
807,2.569,1.3886,9.4691
808,2.9856,1.1157,10.271
809,2.7102,0.79487,10.724
810,3.5027,1.5419,10.786
811,4.0151,2.5977,9.4954
812,3.565,2.3774,8.0613
813,3.6943,0.6177,8.7987
814,3.723,-0.086191,11.236
815,3.292,0.61052,13.396
816,2.7653,1.9225,12.756
817,2.8084,1.6352,10.52
818,2.1021,1.233,8.5641
819,1.6688,1.075,6.8642
820,1.4461,1.1923,5.7604
821,1.5443,1.075,5.7988
822,1.4868,1.2665,6.2728
823,0.69671,1.0726,6.7732
824,0.19632,0.38547,7.3358
825,-0.009577,0.27773,7.8745
826,-0.17478,0.73023,8.5617
827,0.64643,1.5586,9.8043
828,1.2306,2.5522,10.958
829,1.2282,3.1819,11.799
830,-0.51475,2.5786,10.908
831,-0.84515,2.4373,11.897
